{'loss': 1.9695, 'learning_rate': 2.9999999999999997e-06, 'epoch': 0.0}
{'loss': 1.3668, 'learning_rate': 4.664062499999999e-05, 'epoch': 4.27}
{'loss': 1.3402, 'learning_rate': 4.640625e-05, 'epoch': 4.27}
{'loss': 1.4941, 'learning_rate': 4.6171874999999996e-05, 'epoch': 4.28}
{'loss': 1.5194, 'learning_rate': 4.59375e-05, 'epoch': 4.28}
{'loss': 1.3746, 'learning_rate': 4.5703124999999995e-05, 'epoch': 4.29}
{'loss': 1.8089, 'learning_rate': 4.546874999999999e-05, 'epoch': 4.29}
{'loss': 1.3657, 'learning_rate': 4.5234375e-05, 'epoch': 4.29}
{'loss': 1.5521, 'learning_rate': 4.4999999999999996e-05, 'epoch': 4.3}
{'loss': 1.6345, 'learning_rate': 4.4765625e-05, 'epoch': 4.3}
{'loss': 1.3307, 'learning_rate': 4.4531249999999995e-05, 'epoch': 4.3}
{'loss': 1.1734, 'learning_rate': 4.429687499999999e-05, 'epoch': 4.31}
{'loss': 1.6222, 'learning_rate': 4.40625e-05, 'epoch': 4.31}
{'loss': 1.4511, 'learning_rate': 4.3828124999999996e-05, 'epoch': 4.31}
{'loss': 1.1995, 'learning_rate': 4.359375e-05, 'epoch': 4.32}
{'loss': 1.1803, 'learning_rate': 4.3359374999999995e-05, 'epoch': 4.32}
{'loss': 0.8364, 'learning_rate': 4.312499999999999e-05, 'epoch': 4.33}
{'loss': 1.7383, 'learning_rate': 4.2890625e-05, 'epoch': 4.33}
{'loss': 1.581, 'learning_rate': 4.265625e-05, 'epoch': 4.33}
{'loss': 1.4864, 'learning_rate': 4.2421875e-05, 'epoch': 4.34}
{'loss': 1.1956, 'learning_rate': 4.2187499999999995e-05, 'epoch': 4.34}
 87% 1200/1380 [3:01:27<28:49,  9.61s/it]
  0% 0/32 [00:00<?, ?it/s]
  6% 2/32 [00:01<00:15,  1.92it/s]
  9% 3/32 [00:03<00:32,  1.13s/it]
 12% 4/32 [00:04<00:31,  1.13s/it]
 16% 5/32 [00:05<00:32,  1.19s/it]
 19% 6/32 [00:10<01:05,  2.52s/it]
 22% 7/32 [00:13<01:07,  2.70s/it]
 25% 8/32 [00:14<00:52,  2.19s/it]
 28% 9/32 [00:17<00:54,  2.37s/it]
 31% 10/32 [00:19<00:48,  2.22s/it]
 34% 11/32 [00:22<00:53,  2.56s/it]
 38% 12/32 [00:24<00:47,  2.38s/it]
 41% 13/32 [00:26<00:40,  2.13s/it]
 44% 14/32 [00:27<00:34,  1.92s/it]
 47% 15/32 [00:28<00:29,  1.71s/it]
 50% 16/32 [00:29<00:22,  1.43s/it]
 53% 17/32 [00:30<00:19,  1.30s/it]
 56% 18/32 [00:32<00:18,  1.31s/it]
 59% 19/32 [00:32<00:14,  1.14s/it]
 62% 20/32 [00:34<00:17,  1.42s/it]
 66% 21/32 [00:35<00:13,  1.24s/it]
 69% 22/32 [00:36<00:12,  1.24s/it]
 72% 23/32 [00:39<00:13,  1.56s/it]
 75% 24/32 [00:40<00:11,  1.38s/it]
 78% 25/32 [00:41<00:08,  1.25s/it]
 81% 26/32 [00:42<00:06,  1.13s/it]
 84% 27/32 [00:43<00:06,  1.34s/it]
 88% 28/32 [00:45<00:05,  1.34s/it]
 91% 29/32 [00:46<00:03,  1.19s/it]
 94% 30/32 [00:49<00:03,  1.82s/it]
 97% 31/32 [00:50<00:01,  1.54s/it]
                                         
{'eval_loss': 1.9676235914230347, 'eval_runtime': 52.027, 'eval_samples_per_second': 4.805, 'eval_steps_per_second': 0.615, 'epoch': 4.34}
 87% 1200/1380 [3:02:19<28:49,  9.61s/it]
100% 32/32 [00:50<00:00,  1.18s/it]
                                   /usr/local/lib/python3.10/dist-packages/bitsandbytes/autograd/_functions.py:322: UserWarning: MatMul8bitLt: inputs will be cast from torch.float32 to float16 during quantization
  warnings.warn(f"MatMul8bitLt: inputs will be cast from {A.dtype} to float16 during quantization")
{'loss': 1.5263, 'learning_rate': 4.195312499999999e-05, 'epoch': 4.34}
{'loss': 1.5715, 'learning_rate': 4.171875e-05, 'epoch': 4.35}
{'loss': 1.428, 'learning_rate': 4.1484375e-05, 'epoch': 4.35}
{'loss': 1.8884, 'learning_rate': 4.125e-05, 'epoch': 4.35}
{'loss': 1.3992, 'learning_rate': 4.1015624999999996e-05, 'epoch': 4.36}
{'loss': 1.2168, 'learning_rate': 4.078124999999999e-05, 'epoch': 4.36}
{'loss': 1.5408, 'learning_rate': 4.0546875e-05, 'epoch': 4.37}
{'loss': 1.3603, 'learning_rate': 4.03125e-05, 'epoch': 4.37}
{'loss': 1.0438, 'learning_rate': 4.0078125e-05, 'epoch': 4.37}
{'loss': 1.3622, 'learning_rate': 3.9843749999999996e-05, 'epoch': 4.38}
{'loss': 1.3636, 'learning_rate': 3.960937499999999e-05, 'epoch': 4.38}
{'loss': 1.4808, 'learning_rate': 3.9374999999999995e-05, 'epoch': 4.38}
{'loss': 1.5077, 'learning_rate': 3.9140625e-05, 'epoch': 4.39}
{'loss': 1.5366, 'learning_rate': 3.890625e-05, 'epoch': 4.39}
{'loss': 1.4691, 'learning_rate': 3.8671874999999996e-05, 'epoch': 4.39}
{'loss': 1.1583, 'learning_rate': 3.843749999999999e-05, 'epoch': 4.4}
{'loss': 1.6695, 'learning_rate': 3.8203124999999995e-05, 'epoch': 4.4}
{'loss': 1.5617, 'learning_rate': 3.796875e-05, 'epoch': 4.41}
{'loss': 1.5843, 'learning_rate': 3.7734375e-05, 'epoch': 4.41}
{'loss': 1.2471, 'learning_rate': 3.75e-05, 'epoch': 4.41}
{'loss': 1.8592, 'learning_rate': 3.7265625e-05, 'epoch': 4.42}
{'loss': 1.8258, 'learning_rate': 3.7031249999999995e-05, 'epoch': 4.42}
{'loss': 1.3397, 'learning_rate': 3.6796875e-05, 'epoch': 4.42}
{'loss': 1.3914, 'learning_rate': 3.6562499999999994e-05, 'epoch': 4.43}
{'loss': 1.0004, 'learning_rate': 3.6328125e-05, 'epoch': 4.43}
{'loss': 1.4661, 'learning_rate': 3.609375e-05, 'epoch': 4.43}
{'loss': 1.253, 'learning_rate': 3.5859374999999996e-05, 'epoch': 4.44}
{'loss': 1.7091, 'learning_rate': 3.5625e-05, 'epoch': 4.44}
{'loss': 1.3417, 'learning_rate': 3.5390624999999995e-05, 'epoch': 4.44}
{'loss': 1.602, 'learning_rate': 3.515625e-05, 'epoch': 4.45}
{'loss': 1.4405, 'learning_rate': 3.4921875e-05, 'epoch': 4.45}
{'loss': 1.488, 'learning_rate': 3.4687499999999996e-05, 'epoch': 4.46}
{'loss': 1.1113, 'learning_rate': 3.445312499999999e-05, 'epoch': 4.46}
{'loss': 1.3696, 'learning_rate': 3.4218749999999995e-05, 'epoch': 4.46}
{'loss': 1.3139, 'learning_rate': 3.3984375e-05, 'epoch': 4.47}
{'loss': 1.3549, 'learning_rate': 3.375e-05, 'epoch': 4.47}
{'loss': 1.3713, 'learning_rate': 3.3515624999999996e-05, 'epoch': 4.47}
{'loss': 1.8323, 'learning_rate': 3.328124999999999e-05, 'epoch': 4.48}
{'loss': 1.2607, 'learning_rate': 3.3046874999999995e-05, 'epoch': 4.48}
{'loss': 1.5334, 'learning_rate': 3.28125e-05, 'epoch': 4.48}
{'loss': 1.1728, 'learning_rate': 3.2578125e-05, 'epoch': 4.49}
{'loss': 1.2067, 'learning_rate': 3.234375e-05, 'epoch': 4.49}
{'loss': 1.0736, 'learning_rate': 3.210937499999999e-05, 'epoch': 4.5}
{'loss': 1.4241, 'learning_rate': 3.1874999999999996e-05, 'epoch': 4.5}
{'loss': 1.0157, 'learning_rate': 3.1640625e-05, 'epoch': 4.5}
{'loss': 1.7903, 'learning_rate': 3.140625e-05, 'epoch': 4.51}
{'loss': 1.5001, 'learning_rate': 3.1171875e-05, 'epoch': 4.51}
{'loss': 1.2088, 'learning_rate': 3.093749999999999e-05, 'epoch': 4.51}
{'loss': 1.3196, 'learning_rate': 3.0703124999999996e-05, 'epoch': 4.52}
{'loss': 1.2144, 'learning_rate': 3.046875e-05, 'epoch': 4.52}
{'loss': 1.0307, 'learning_rate': 3.0234374999999998e-05, 'epoch': 4.52}
{'loss': 1.2854, 'learning_rate': 2.9999999999999997e-05, 'epoch': 4.53}
{'loss': 1.6277, 'learning_rate': 2.9765624999999997e-05, 'epoch': 4.53}
{'loss': 1.2134, 'learning_rate': 2.9531249999999996e-05, 'epoch': 4.54}
{'loss': 1.3656, 'learning_rate': 2.9296875e-05, 'epoch': 4.54}
{'loss': 1.2525, 'learning_rate': 2.9062499999999998e-05, 'epoch': 4.54}
{'loss': 0.8742, 'learning_rate': 2.8828124999999998e-05, 'epoch': 4.55}
{'loss': 1.3472, 'learning_rate': 2.8593749999999997e-05, 'epoch': 4.55}
{'loss': 1.4852, 'learning_rate': 2.8359374999999996e-05, 'epoch': 4.55}
{'loss': 1.1357, 'learning_rate': 2.8125e-05, 'epoch': 4.56}
{'loss': 1.7677, 'learning_rate': 2.7890625e-05, 'epoch': 4.56}
{'loss': 1.2271, 'learning_rate': 2.7656249999999998e-05, 'epoch': 4.56}
{'loss': 1.4576, 'learning_rate': 2.7421874999999997e-05, 'epoch': 4.57}
{'loss': 1.4211, 'learning_rate': 2.7187499999999997e-05, 'epoch': 4.57}
{'loss': 1.2714, 'learning_rate': 2.6953124999999996e-05, 'epoch': 4.58}
{'loss': 1.5296, 'learning_rate': 2.671875e-05, 'epoch': 4.58}
{'loss': 1.3572, 'learning_rate': 2.6484375e-05, 'epoch': 4.58}
{'loss': 1.2962, 'learning_rate': 2.6249999999999998e-05, 'epoch': 4.59}
{'loss': 1.1873, 'learning_rate': 2.6015624999999997e-05, 'epoch': 4.59}
{'loss': 1.13, 'learning_rate': 2.5781249999999996e-05, 'epoch': 4.59}
{'loss': 1.1856, 'learning_rate': 2.5546875e-05, 'epoch': 4.6}
{'loss': 0.9003, 'learning_rate': 2.53125e-05, 'epoch': 4.6}
{'loss': 1.9013, 'learning_rate': 2.5078124999999995e-05, 'epoch': 4.6}
{'loss': 1.4136, 'learning_rate': 2.4843749999999997e-05, 'epoch': 4.61}
{'loss': 1.5518, 'learning_rate': 2.4609374999999997e-05, 'epoch': 4.61}
{'loss': 1.7095, 'learning_rate': 2.4375e-05, 'epoch': 4.61}
{'loss': 0.8558, 'learning_rate': 2.4140625e-05, 'epoch': 4.62}
{'loss': 1.4199, 'learning_rate': 2.3906249999999995e-05, 'epoch': 4.62}
{'loss': 1.444, 'learning_rate': 2.3671874999999998e-05, 'epoch': 4.63}
{'loss': 1.8522, 'learning_rate': 2.3437499999999997e-05, 'epoch': 4.63}
{'loss': 1.1648, 'learning_rate': 2.3203125e-05, 'epoch': 4.63}
{'loss': 0.9283, 'learning_rate': 2.296875e-05, 'epoch': 4.64}
{'loss': 1.3844, 'learning_rate': 2.2734374999999995e-05, 'epoch': 4.64}
{'loss': 1.3447, 'learning_rate': 2.2499999999999998e-05, 'epoch': 4.64}
{'loss': 1.1228, 'learning_rate': 2.2265624999999997e-05, 'epoch': 4.65}
{'loss': 1.9031, 'learning_rate': 2.203125e-05, 'epoch': 4.65}
{'loss': 1.6277, 'learning_rate': 2.1796875e-05, 'epoch': 4.65}
{'loss': 1.6156, 'learning_rate': 2.1562499999999996e-05, 'epoch': 4.66}
{'loss': 1.5472, 'learning_rate': 2.1328125e-05, 'epoch': 4.66}
{'loss': 1.0326, 'learning_rate': 2.1093749999999998e-05, 'epoch': 4.67}
{'loss': 1.2111, 'learning_rate': 2.0859375e-05, 'epoch': 4.67}
{'loss': 1.4875, 'learning_rate': 2.0625e-05, 'epoch': 4.67}
{'loss': 1.5452, 'learning_rate': 2.0390624999999996e-05, 'epoch': 4.68}
{'loss': 1.4089, 'learning_rate': 2.015625e-05, 'epoch': 4.68}
{'loss': 1.8156, 'learning_rate': 1.9921874999999998e-05, 'epoch': 4.68}
{'loss': 1.3768, 'learning_rate': 1.9687499999999997e-05, 'epoch': 4.69}
{'loss': 1.4109, 'learning_rate': 1.9453125e-05, 'epoch': 4.69}
{'loss': 1.3692, 'learning_rate': 1.9218749999999996e-05, 'epoch': 4.69}
{'loss': 1.1496, 'learning_rate': 1.8984375e-05, 'epoch': 4.7}
{'loss': 0.9716, 'learning_rate': 1.875e-05, 'epoch': 4.7}
{'loss': 1.5611, 'learning_rate': 1.8515624999999998e-05, 'epoch': 4.71}
{'loss': 1.6463, 'learning_rate': 1.8281249999999997e-05, 'epoch': 4.71}
{'loss': 1.5225, 'learning_rate': 1.8046875e-05, 'epoch': 4.71}
{'loss': 1.1206, 'learning_rate': 1.78125e-05, 'epoch': 4.72}
{'loss': 1.7248, 'learning_rate': 1.7578125e-05, 'epoch': 4.72}
{'loss': 1.1886, 'learning_rate': 1.7343749999999998e-05, 'epoch': 4.72}
{'loss': 1.3358, 'learning_rate': 1.7109374999999997e-05, 'epoch': 4.73}
{'loss': 1.1367, 'learning_rate': 1.6875e-05, 'epoch': 4.73}
{'loss': 1.8821, 'learning_rate': 1.6640624999999996e-05, 'epoch': 4.73}
{'loss': 1.2119, 'learning_rate': 1.640625e-05, 'epoch': 4.74}
{'loss': 1.1556, 'learning_rate': 1.6171875e-05, 'epoch': 4.74}
{'loss': 1.1676, 'learning_rate': 1.5937499999999998e-05, 'epoch': 4.75}
{'loss': 1.2333, 'learning_rate': 1.5703125e-05, 'epoch': 4.75}
{'loss': 1.0603, 'learning_rate': 1.5468749999999997e-05, 'epoch': 4.75}
{'loss': 1.013, 'learning_rate': 1.5234375e-05, 'epoch': 4.76}
{'loss': 1.1026, 'learning_rate': 1.4999999999999999e-05, 'epoch': 4.76}
{'loss': 1.4108, 'learning_rate': 1.4765624999999998e-05, 'epoch': 4.76}
{'loss': 1.777, 'learning_rate': 1.4531249999999999e-05, 'epoch': 4.77}
{'loss': 1.4474, 'learning_rate': 1.4296874999999999e-05, 'epoch': 4.77}
{'loss': 1.719, 'learning_rate': 1.40625e-05, 'epoch': 4.77}
{'loss': 1.5467, 'learning_rate': 1.3828124999999999e-05, 'epoch': 4.78}
{'loss': 1.4149, 'learning_rate': 1.3593749999999998e-05, 'epoch': 4.78}
{'loss': 1.3044, 'learning_rate': 1.3359375e-05, 'epoch': 4.78}
{'loss': 1.5206, 'learning_rate': 1.3124999999999999e-05, 'epoch': 4.79}
{'loss': 1.5771, 'learning_rate': 1.2890624999999998e-05, 'epoch': 4.79}
{'loss': 1.4097, 'learning_rate': 1.265625e-05, 'epoch': 4.8}
{'loss': 1.2757, 'learning_rate': 1.2421874999999999e-05, 'epoch': 4.8}
{'loss': 1.6412, 'learning_rate': 1.21875e-05, 'epoch': 4.8}
{'loss': 1.318, 'learning_rate': 1.1953124999999997e-05, 'epoch': 4.81}
{'loss': 1.417, 'learning_rate': 1.1718749999999999e-05, 'epoch': 4.81}
{'loss': 1.1677, 'learning_rate': 1.1484375e-05, 'epoch': 4.81}
{'loss': 1.389, 'learning_rate': 1.1249999999999999e-05, 'epoch': 4.82}
{'loss': 1.1881, 'learning_rate': 1.1015625e-05, 'epoch': 4.82}
{'loss': 1.2562, 'learning_rate': 1.0781249999999998e-05, 'epoch': 4.82}
{'loss': 1.0681, 'learning_rate': 1.0546874999999999e-05, 'epoch': 4.83}
{'loss': 1.3119, 'learning_rate': 1.03125e-05, 'epoch': 4.83}
{'loss': 1.1593, 'learning_rate': 1.0078125e-05, 'epoch': 4.84}
{'loss': 1.2278, 'learning_rate': 9.843749999999999e-06, 'epoch': 4.84}
{'loss': 1.7908, 'learning_rate': 9.609374999999998e-06, 'epoch': 4.84}
{'loss': 0.9837, 'learning_rate': 9.375e-06, 'epoch': 4.85}
{'loss': 1.3687, 'learning_rate': 9.140624999999999e-06, 'epoch': 4.85}
{'loss': 1.6092, 'learning_rate': 8.90625e-06, 'epoch': 4.85}
{'loss': 1.1929, 'learning_rate': 8.671874999999999e-06, 'epoch': 4.86}
{'loss': 1.0765, 'learning_rate': 8.4375e-06, 'epoch': 4.86}
{'loss': 1.7524, 'learning_rate': 8.203125e-06, 'epoch': 4.86}
{'loss': 1.284, 'learning_rate': 7.968749999999999e-06, 'epoch': 4.87}
{'loss': 0.9601, 'learning_rate': 7.734374999999998e-06, 'epoch': 4.87}
{'loss': 1.4146, 'learning_rate': 7.499999999999999e-06, 'epoch': 4.88}
{'loss': 1.1904, 'learning_rate': 7.2656249999999996e-06, 'epoch': 4.88}
{'loss': 1.1518, 'learning_rate': 7.03125e-06, 'epoch': 4.88}
 98% 1350/1380 [3:24:31<04:17,  8.59s/it]
  0% 0/32 [00:00<?, ?it/s]
  6% 2/32 [00:01<00:15,  1.92it/s]
  9% 3/32 [00:03<00:32,  1.12s/it]
 12% 4/32 [00:04<00:31,  1.13s/it]
 16% 5/32 [00:05<00:32,  1.19s/it]
 19% 6/32 [00:10<01:05,  2.53s/it]
 22% 7/32 [00:13<01:07,  2.71s/it]
 25% 8/32 [00:14<00:53,  2.21s/it]
 28% 9/32 [00:17<00:54,  2.39s/it]
 31% 10/32 [00:19<00:49,  2.24s/it]
 34% 11/32 [00:22<00:54,  2.59s/it]
 38% 12/32 [00:24<00:48,  2.40s/it]
 41% 13/32 [00:26<00:40,  2.16s/it]
 44% 14/32 [00:27<00:34,  1.94s/it]
 47% 15/32 [00:29<00:29,  1.73s/it]
 50% 16/32 [00:30<00:23,  1.44s/it]
 53% 17/32 [00:31<00:19,  1.31s/it]
 56% 18/32 [00:32<00:18,  1.31s/it]
 59% 19/32 [00:33<00:14,  1.14s/it]
 62% 20/32 [00:35<00:17,  1.43s/it]
 66% 21/32 [00:35<00:13,  1.24s/it]
 69% 22/32 [00:37<00:12,  1.25s/it]
 72% 23/32 [00:39<00:14,  1.56s/it]
 75% 24/32 [00:40<00:11,  1.38s/it]
 78% 25/32 [00:41<00:08,  1.26s/it]
 81% 26/32 [00:42<00:06,  1.14s/it]
 84% 27/32 [00:44<00:06,  1.36s/it]
 88% 28/32 [00:45<00:05,  1.37s/it]
 91% 29/32 [00:46<00:03,  1.21s/it]
 94% 30/32 [00:49<00:03,  1.85s/it]
 97% 31/32 [00:50<00:01,  1.57s/it]
                                         
{'eval_loss': 1.9665448665618896, 'eval_runtime': 52.5319, 'eval_samples_per_second': 4.759, 'eval_steps_per_second': 0.609, 'epoch': 4.88}
 98% 1350/1380 [3:25:23<04:17,  8.59s/it]
100% 32/32 [00:51<00:00,  1.20s/it]
                                   /usr/local/lib/python3.10/dist-packages/bitsandbytes/autograd/_functions.py:322: UserWarning: MatMul8bitLt: inputs will be cast from torch.float32 to float16 during quantization
  warnings.warn(f"MatMul8bitLt: inputs will be cast from {A.dtype} to float16 during quantization")
{'loss': 1.2675, 'learning_rate': 6.796874999999999e-06, 'epoch': 4.89}
{'loss': 1.5706, 'learning_rate': 6.5624999999999994e-06, 'epoch': 4.89}
{'loss': 1.4324, 'learning_rate': 6.328125e-06, 'epoch': 4.89}
{'loss': 1.5978, 'learning_rate': 6.09375e-06, 'epoch': 4.9}
{'loss': 1.3962, 'learning_rate': 5.859374999999999e-06, 'epoch': 4.9}
{'loss': 1.3334, 'learning_rate': 5.6249999999999995e-06, 'epoch': 4.9}
{'loss': 1.3977, 'learning_rate': 5.390624999999999e-06, 'epoch': 4.91}
{'loss': 1.1528, 'learning_rate': 5.15625e-06, 'epoch': 4.91}
{'loss': 1.2829, 'learning_rate': 4.921874999999999e-06, 'epoch': 4.92}
{'loss': 2.1286, 'learning_rate': 4.6875e-06, 'epoch': 4.92}
{'loss': 1.768, 'learning_rate': 4.453125e-06, 'epoch': 4.92}
{'loss': 1.0539, 'learning_rate': 4.21875e-06, 'epoch': 4.93}
{'loss': 1.2812, 'learning_rate': 3.9843749999999994e-06, 'epoch': 4.93}
{'loss': 1.6161, 'learning_rate': 3.7499999999999997e-06, 'epoch': 4.93}
{'loss': 1.5368, 'learning_rate': 3.515625e-06, 'epoch': 4.94}
{'loss': 1.5891, 'learning_rate': 3.2812499999999997e-06, 'epoch': 4.94}
{'loss': 2.115, 'learning_rate': 3.046875e-06, 'epoch': 4.94}
{'loss': 1.2331, 'learning_rate': 2.8124999999999998e-06, 'epoch': 4.95}
{'loss': 1.7683, 'learning_rate': 2.578125e-06, 'epoch': 4.95}
{'loss': 1.637, 'learning_rate': 2.34375e-06, 'epoch': 4.95}
{'loss': 1.3766, 'learning_rate': 2.109375e-06, 'epoch': 4.96}
{'loss': 1.5119, 'learning_rate': 1.8749999999999998e-06, 'epoch': 4.96}
{'loss': 1.688, 'learning_rate': 1.6406249999999999e-06, 'epoch': 4.97}
{'loss': 1.3068, 'learning_rate': 1.4062499999999999e-06, 'epoch': 4.97}
{'loss': 1.6091, 'learning_rate': 1.171875e-06, 'epoch': 4.97}
{'loss': 1.3465, 'learning_rate': 9.374999999999999e-07, 'epoch': 4.98}
{'loss': 1.3511, 'learning_rate': 7.031249999999999e-07, 'epoch': 4.98}
{'loss': 1.2814, 'learning_rate': 4.6874999999999996e-07, 'epoch': 4.98}
{'loss': 1.7084, 'learning_rate': 2.3437499999999998e-07, 'epoch': 4.99}
{'loss': 1.4927, 'learning_rate': 0.0, 'epoch': 4.99}
{'train_runtime': 12599.2024, 'train_samples_per_second': 0.877, 'train_steps_per_second': 0.11, 'train_loss': 1.5858673488316328, 'epoch': 4.99}
100% 1380/1380 [3:29:59<00:00,  9.13s/it]

 If there's a warning about missing keys above, please disregard :)
